X,Y,Z
9.634613868001385e-05,0.2399999999810683,0.9500000000075371
0.0001311286715599937,0.2399999999808738,0.9500000000076926
0.00016483016874644773,0.23999999998081317,0.9500000000077645
0.0001960119101697595,0.2399999999808849,0.9500000000077414
0.0002231464210780854,0.23999999998108495,0.9500000000076162
0.0002446574015432365,0.23999999998140759,0.9500000000073835
0.0002589646198633091,0.23999999998184568,0.950000000007038
0.0002645326224483041,0.23999999998239102,0.9500000000065744
0.00025992188548377266,0.23999999998303406,0.950000000005989
0.00024384084035878164,0.23999999998376348,0.9500000000052821
0.00021519705624853652,0.23999999998456595,0.9500000000044587
0.0001731457692811429,0.23999999998542637,0.9500000000035297
0.00011713391699375453,0.23999999998632854,0.9500000000025136
4.693787605651527e-05,0.23999999998725535,0.9500000000014371
-3.73067850731485e-05,0.23999999998818927,0.9500000000003349
-0.00013508503721133087,0.23999999998911298,0.9499999999992469
-0.0002454928397963192,0.23999999999001004,0.9499999999982148
-0.00036723920981372987,0.23999999999086535,0.9499999999972778
-0.0004986604180027211,0.23999999999166605,0.9499999999964704
-0.0006377463788730291,0.23999999999240257,0.9499999999958221
-0.0007821788286835685,0.23999999999306937,0.9499999999953558
-0.0009293804016944351,0.2399999999936649,0.9499999999950876
-0.0010765732422604764,0.23999999999419114,0.9499999999950263
-0.0012208453532569904,0.2399999999946532,0.9499999999951737
-0.0013592225054400772,0.2399999999950589,0.9499999999955254
-0.0014887432427760413,0.2399999999954177,0.9499999999960708
-0.0016065343386242343,0.2399999999957399,0.9499999999967911
-0.0017098840060544972,0.23999999999603544,0.9499999999976615
-0.0017963102554529918,0.23999999999631344,0.9499999999986518
-0.0018636220281822487,0.2399999999965819,0.9499999999997265
-0.0019099711095456168,0.23999999999684746,0.9500000000008456
-0.0019338933177837241,0.23999999999711524,0.9500000000019656
-0.0019343380450215,0.23999999999738814,0.9500000000030412
-0.0019106858462834215,0.23999999999766636,0.9500000000040271
-0.0018627543824273896,0.2399999999979477,0.9500000000048797
-0.0017907935706317146,0.2399999999982279,0.9500000000055601
-0.001695471237756333,0.23999999999850125,0.9500000000060352
-0.0015778508765682663,0.23999999999876082,0.9500000000062813
-0.0014393632577090272,0.2399999999989993,0.9500000000062839
-0.0012817736525735908,0.23999999999920957,0.9500000000060397
-0.001107146288752603,0.2399999999993852,0.9500000000055574
-0.0009178074154837744,0.23999999999952087,0.9500000000048584
-0.0007163080337236484,0.23999999999961258,0.9500000000039764
-0.0005053869797624972,0.2399999999996581,0.9500000000029541
-0.00028793467931339416,0.2399999999996572,0.9500000000018404
-6.6957545417349e-05,0.23999999999961125,0.9500000000006866
0.0001544572910816545,0.23999999999952243,0.9499999999995435
0.0003731774307092955,0.23999999999939364,0.9499999999984582
0.0005860614465853927,0.23999999999922822,0.9499999999974723
0.0007899965208187007,0.23999999999902993,0.9499999999966197
0.000981937960815322,0.239999999998803,0.9499999999959251
0.0011589508623706278,0.2399999999985521,0.9499999999954055
0.0013182538875291896,0.23999999999828253,0.9499999999950689
0.0014572647719160974,0.2399999999980001,0.9499999999949152
