X,Y,Z
2.0482461932295327e-06,0.2399990516421205,0.9499965141672585
1.685926799414812e-06,0.23999911941653235,0.9499964620082392
1.2239057762983437e-06,0.23999922688292835,0.9499965362427075
6.692209000669307e-07,0.23999937408631672,0.9499967469821645
3.307720678471531e-08,0.23999955959688607,0.9499971002847268
-6.691454040924876e-07,0.23999978041291153,0.9499975975162397
-1.4180392276106454e-06,0.24000003191228908,0.9499982348210015
-2.190480762849989e-06,0.2400003078594593,0.9499990027329942
-2.9601128717074153e-06,0.24000060047310906,0.9499998859564361
-3.6979964792271417e-06,0.2400009005583264,0.9500008633411124
-4.373424833260222e-06,0.24000119770485823,0.9500019080732772
-4.9548865768186635e-06,0.24000148055082798,0.9500029880970259
-5.411156944282809e-06,0.24000173710876554,0.9500040667739674
-5.712489512970268e-06,0.2400019551481632,0.9500051037809588
-5.831874387005067e-06,0.24000212262607518,0.9500060562367788
-5.746322738122989e-06,0.2400022281546253,0.9500068800391598
-5.438132561036917e-06,0.24000226149177656,0.9500075313838695
-4.896086598183765e-06,0.2400022140394607,0.9500079684278705
-4.116530914095123e-06,0.24000207933126855,0.9500081530493397
-3.1042817910348103e-06,0.2400018534904776,0.9500080526489051
-1.8733096749026797e-06,0.24000153563833698,0.9500076419292379
-4.471519746100943e-07,0.2400011282323345,0.950006904584522
1.1409882996174173e-06,0.24000063731470972,0.9500058348276798
2.8484937612487834e-06,0.24000007265280848,0.9500044386819012
4.623960050686268e-06,0.23999944775502252,0.9500027349642809
6.4082144072241835e-06,0.23999877974903466,0.9500007558934395
8.135727362755972e-06,0.23999808911286286,0.9499985472600238
9.736405070462432e-06,0.23999739925370706,0.9499961681089867
1.1137734334163869e-05,0.23999673593476173,0.949993689895467
1.2267236421042177e-05,0.23999612655583552,0.9499911950917416
1.3055169762454693e-05,0.2399955992996579,0.9499887752408157
1.3437406269906484e-05,0.2399951821619684,0.9499865284723005
1.3358391849615394e-05,0.23999490188965705,0.9499845565177915
1.2774089441869042e-05,0.239994782857125,0.9499829612853298
1.16547931892146e-05,0.23999484591641213,0.9499818410749644
9.987695770907256e-06,0.23999510726124412,0.9499812865391143
7.779088096258605e-06,0.23999557734873195,0.9499813765114674
5.0560719120846605e-06,0.23999625992477341,0.9499821738456492
1.8676718277946756e-06,0.23999715120004522,0.9499837214189365
-1.7147559578373517e-06,0.23999823922265434,0.9499860384660143
-5.597905239827624e-06,0.2399995034908991,0.9499891174123877
-9.667758165643101e-06,0.2400009148450873,0.9499929213758723
-1.379172171791162e-05,0.24000243567094653,0.9499973824970666
-1.782167444999831e-05,0.2400040204388863,0.9500024012455038
-2.159790294950018e-05,0.24000561659334602,0.9500078468271437
-2.495387228142873e-05,0.2400071657948864,0.9500135587910997
-2.7721737918218176e-05,0.24000860550482278,0.9500193498993575
-2.973846960923295e-05,0.24000987088840825,0.950025010283367
-3.085242162458488e-05,0.24001089699826778,0.950030312866687
-3.0930150271804715e-05,0.24001162118544023,0.9500350199845177
-2.9863250029093467e-05,0.24001198567153598,0.9500388910803944
-2.7574955570011943e-05,0.24001194020272593,0.9500416913092157
-2.4026239825245726e-05,0.24001144469512564,0.9500432008259673
-1.9221129381174534e-05,0.2400104717722074,0.9500432244929707
-1.3210959124890906e-05,0.2400090090887233,0.9500416016972845
-6.0972990514408655e-06,0.240007061332763,0.9500382159360797
1.9666917988512582e-06,0.24000465179844271,0.9500330038033703
1.0776695901579546e-05,0.24000182342667103,0.950025962998234
2.0079619266647993e-05,0.23999863922069703,0.9500171589741891
2.957803644816471e-05,0.23999518195680675,0.9500067298629461
3.8936744864432064e-05,0.23999155312854065,0.9499948893341789
4.7791401163601406e-05,0.23998787108492442,0.9499819270966067
5.575913229888198e-05,0.23998426834904057,0.9499682068043666
6.245092972620724e-05,0.23998088813223345,0.9499541612055936
6.748554940460606e-05,0.23997788009058257,0.9499402844559092
7.050455608995505e-05,0.2399753954030775,0.949927121616091
7.118807103860574e-05,0.23997358128411467,0.9499152554578963
6.927071110158931e-05,0.23997257507532838,0.9499052908115678
6.455714775412342e-05,0.23997249809208238,0.9498978367992253
5.6936670243762887e-05,0.2399734494268591,0.9498934874059274
4.639611090741534e-05,0.23997549993395945,0.9498928009401898
3.303048559534684e-05,0.23997868663607363,0.9498962790235453
1.705072034066695e-05,0.23998300780220966,0.9499043458196875
-1.212121420122696e-06,0.23998841894712047,0.9499173282634662
-2.130662774469359e-05,0.23999482999392147,0.949935438074509
-4.266526496758867e-05,0.24000210382344306,0.9499587563361364
-6.46133442979784e-05,0.24001005640574374,0.949987221385001
-8.63828873540291e-05,0.24001845867117716,0.9500206206890195
-0.00010713138698977172,0.24002704023090443,0.9500585872903898
-0.00012596528110366608,0.2400354950006079,0.9501006012578966
-0.00014196776760072236,0.24004348871763975,0.9501459964309119
-0.00015423039426595982,0.24005066827257365,0.9501939725506511
-0.000161887664719542,0.24005667270313774,0.9502436126680934
-0.00016415371817920458,0.24006114562415576,0.9502939054997713
-0.00016035997414503146,0.24006374879405096,0.9503437721810329
-0.0001499924911582632,0.24006417644952976,0.9503920966512104
-0.00013272767911988437,0.2400621699782282,0.950437758707026
-0.00010846493446637414,0.24005753244737132,0.9504796685906748
-7.735474317839997e-05,0.24005014246776463,0.9505168018483764
-3.982082341799918e-05,0.2400399668493916,0.9505482331141594
3.4250386031555455e-06,0.24002707149987562,0.9505731674512176
5.1376667001831375e-05,0.24001163003195708,0.9505909679261472
0.00010273670014212697,0.23999392958222093,0.9506011782034179
0.00015593007997453836,0.23997437340117417,0.9506035391281571
0.00020912828438065948,0.2399534798542065,0.9505979985092755
0.00026028441367800716,0.2399318775728861,0.9505847136107914
0.00030717886098013914,0.23991029661444624,0.9505640461896759
0.00034747489097807296,0.23988955562126418,0.9505365502617746
0.00037878303629887075,0.23987054511776035,0.950502953109706
0.00039873281000064615,0.2398542072347341,0.9504641303460936
0.0004050498433510693,0.23984151230521294,0.9504210760945311
0.00039563620692686105,0.23983343292531695,0.95037486953757
0.0003686513775105144,0.23983091621188596,0.950326639199793
0.00032259108992452453,0.23983485510892671,0.9502775263837234
0.000256361177186534,0.23984605969060296,0.9502286491599641
0.0001693434674326183,0.23986522947314254,0.9501810682366918
6.145088227410024e-05,0.2398929277759681,0.950135755905786
-6.68309247190543e-05,0.23992955915884712,0.9500935690932117
-0.00021441773661113077,0.23997535090350192,0.9500552273403289
-0.0003796186645239571,0.24003033940316248,0.9500212963212623
-0.0005601471370520941,0.24009436217215968,0.9499921772697288
-0.0007531517270538577,0.24016705599221916,0.949968102456475
-0.000955266844021971,0.2402478614773838,0.9499491366344599
-0.0011626825590623372,0.24033603407273324,0.9499351841606404
-0.0013712320488703904,0.24043066121307716,0.9499260013169031
-0.0015764943798088696,0.2405306850688143,0.9499212131931639
-0.0017739096411557593,0.2406349300116169,0.949920334366386
-0.0019589028171856475,0.2407421336588183,0.9499227925123847
-0.0021270122998255214,0.2408509801199457,0.9499279540236822
-0.002274018623088205,0.24096013388992327,0.9499351506761389
-0.0023960688774335836,0.24106827272892423,0.9499437063884293
-0.002489792357681874,0.2411741178550651,0.9499529631496444
-0.002552403320495485,0.24127645986672058,0.9499623052486909
-0.0025817872688663267,0.24137417901546648,0.9499711810215637
-0.002576567914475335,0.24146625877168942,0.9499791214354038
-0.0025361528474560813,0.24155179205779084,0.9499857549477417
-0.0024607569035628436,0.24162998005345335,0.9499908182115411
-0.002351403188205177,0.2417001240761287,0.949994162337647
-0.0022099026231433283,0.24176161166682525,0.9499957545721374
-0.002038813663416405,0.24181389861319363,0.949995675393081
-0.0018413844456801557,0.24185648915795105,0.9499941111757232
-0.0016214800515800783,0.24188891701033793,0.9499913427137322
-0.0013834977977399596,0.24191072995082816,0.9499877300136778
-0.0011322735104312201,0.24192148076148787,0.949983693897411
-0.0008729816332796978,0.24192072691450392,0.9499796950498045
-0.0006110317838852205,0.2419080409195383,0.9499762112349455
-0.0003519640577787608,0.24188303249621074,0.9499737134702435
-0.0001013450145822432,0.2418453828465966,0.9499726419931617
0.0001353340913594918,0.24179489031162957,0.9499733828779232
