X,Y,Z
-7.809945217911116e-05,0.2302157192827857,0.9599105407316472
0.00043609822523381104,0.23230077568733232,0.9588836521622938
0.0009528291699839414,0.23436353329302553,0.9578684959972981
0.001456094332905654,0.23637467712238341,0.9568766949196498
0.001929856283622821,0.23830530611481648,0.9559195210294186
0.002358521092584165,0.24012752181635943,0.9550076492533128
0.0027273997935160586,0.24181501449914303,0.9541509256481108
0.0030231340311963678,0.24334363400790973,0.9533581569690667
0.0032340729048373484,0.24469193190007782,0.9526369271287374
0.003350590838769729,0.24584166099755078,0.9519934452692714
0.0033653393332614768,0.24677821839359804,0.9514324291511798
0.0032734284627648105,0.24749101833596324,0.9509570264601487
0.00307253681648954,0.24797378229854802,0.9505687754847861
0.002762951074905154,0.2482247349942093,0.9502676054564712
0.0023475384883234066,0.24824669707548083,0.9500518757026217
0.0018316571191040792,0.24804706778942034,0.9499184516816555
0.001223009819861164,0.24763769383364923,0.9498628149748759
0.000531448577499035,0.247034624006924,0.9498792034369721
-0.00023126387934626347,0.24625775283529902,0.949960776977268
-0.0010517283445548838,0.24533036003877887,0.9500998038769278
-0.001915212632285349,0.24427855632492637,0.9502878621554437
-0.00280597797865698,0.24313064939315,0.9505160502890323
-0.0037076223036676104,0.24191644705014106,0.9507752015539415
-0.004603434469721774,0.24066651683164272,0.9510560964128637
-0.005476753696116609,0.23941142337942706,0.9513496676701498
-0.006311328140761052,0.23818096594500288,0.9516471935722004
-0.007091666364514513,0.23700343872631638,0.9519404745973272
-0.0078033750058653486,0.23590493626852796,0.9522219903319367
-0.008433475595773692,0.23490872488745762,0.9524850335298566
-0.00897069313197296,0.23403469905033453,0.9527238191614497
-0.009405708911276487,0.23329893894965825,0.9529335669468062
-0.009731370282125196,0.2327133822353292,0.9531105565116783
-0.009942850501646458,0.23228561915079432,0.9532521548981878
-0.010037752803460335,0.2320188162863889,0.9533568167094908
-0.010016154105927098,0.23191176995892965,0.9534240576821281
-0.009880585475375963,0.23195908599411116,0.9534544029790382
-0.009635948428528659,0.23215147856955928,0.9534493119955834
-0.009289368310459001,0.2324761769105969,0.9534110819787358
-0.008849988203666618,0.23291742515114106,0.9533427332732807
-0.008328708993343361,0.23345705770251615,0.953247879513773
-0.007737883223310173,0.23407513012364417,0.9531305865513341
-0.007090972127078883,0.23475058384935404,0.9529952243071846
-0.0064021766233592625,0.23546192227891474,0.9528463160442411
-0.00568605405519763,0.23618787569585753,0.9526883897098266
-0.004957132975359939,0.23690803329142998,0.9525258359973531
-0.004229538307872756,0.23760342217009886,0.9523627775822128
-0.0035166387422437993,0.23825701556206322,0.9522029535989545
-0.0028307272655083435,0.23885415545635183,0.9520496228503486
-0.0021827443573854293,0.23938287837167052,0.9519054884974286
-0.0015820516380225295,0.2398341368514738,0.9517726461104173
-0.0010362617553540095,0.24020191333982768,0.9516525560112676
-0.0005511281287034874,0.24048322719142495,0.9515460398628035
-0.00013049592802875186,0.24067803951681283,0.9514533005117652
0.00022368653830538073,0.24078906419413043,0.9513739632250079
0.00051129894082309,0.24082149654076537,0.9513071357141173
0.0007339273537454629,0.2407826737086821,0.9512514837575249
0.0008946964174129079,0.24068168275552645,0.9512053188206625
0.0009980629867486438,0.24052893349607535,0.9511666938480285
0.0010495799909068543,0.24033571363788755,0.9511335033453474
0.0010556398477042034,0.24011374336937616,0.9511035839629873
0.001023207034722247,0.239874745549939,0.9510748120056848
0.0009595493285977646,0.23963004603304425,0.9510451946012385
0.0008719768082185008,0.2393902165430003,0.9510129516397161
0.0007675970093466443,0.2391647700516557,0.9509765860281866
0.0006530936583908894,0.238961915898583,0.9509349402823184
