X,Y,Z
0.0325320883343097,0.2508708370535014,0.9506870473609337
0.029738228176025186,0.2512014765475143,0.9503493866435668
0.026982846400517863,0.2514722090011544,0.9500144515574196
0.024330055333525568,0.251676733449869,0.949688256980462
0.021837511833154057,0.2518108178123776,0.9493758798149031
0.019554762493673352,0.2518723868501223,0.9490813820651202
0.01752190368139507,0.2518615633346003,0.948807776348766
0.01576860174419696,0.2517806619691095,0.9485570334722996
0.014313505714046621,0.2516341358246435,0.9483301296346599
0.013164070416164245,0.25142847525895384,0.9481271288910169
0.012316792534976497,0.2511720595556011,0.9479472948410606
0.01175784638343346,0.25087496190916925,0.9477892242146471
0.011464090481942357,0.2505487089553937,0.9476509942006806
0.011404401243806195,0.25020599685710976,0.947530315062912
0.01154127678339021,0.24986036705281528,0.9474246798322513
0.011832642795897226,0.24952584617586693,0.9473315036384152
0.012233784226475568,0.24921655634476517,0.947248246476314
0.012699321560596251,0.24894630394588882,0.9471725147843613
0.013185149370354738,0.2487281570601193,0.9471021390039662
0.013650257372724866,0.24857402364973172,0.947035226143686
0.014058360581048984,0.2484942443054619,0.9469701881509538
0.014379274794353693,0.2484972145217799,0.9469057484885043
0.014589986080424557,0.2485890519020299,0.9468409306419542
0.014675377313041917,0.24877332322684295,0.9467750332922646
0.01462859038349581,0.24905084486797935,0.9467075975211501
0.014451018589040963,0.2494195676251355,0.9466383716222017
0.014151939156109971,0.24987455385166604,0.9465672788057418
0.013747810265948148,0.25040805096245056,0.9464943922700334
0.013261269845653163,0.2510096613890985,0.9464199207755043
0.01271988443385612,0.25166660507770494,0.9463442060906018
0.012154705394020396,0.2523640669817561,0.946267731652035
0.011598696457802673,0.25308561887535314,0.9461911397413417
0.011085100893649483,0.2538137022904827,0.9461152526999381
0.010645818382915482,0.2545301574669819,0.9460410924511132
0.010309860837235809,0.255216781828475,0.9459698920795094
0.01010195283898537,0.25585590056191637,0.94590309355299
0.010041336140165644,0.25643093128675626,0.9458423268563391
0.010140828834441963,0.25692692449632454,0.945789367713628
0.010406178682578331,0.25733106144902074,0.9457460734690072
0.010835737036844269,0.2576330915657956,0.9457142992633388
0.011420465435569587,0.25782569230076485,0.9456957990529008
0.012144271903594933,0.2579047360681702,0.9456921179641768
0.01298465904814645,0.25786945128323363,0.9457044837401428
0.013913651948056407,0.2577224679844034,0.9457337054887061
0.01489896132123605,0.2574697428133637,0.945780087586534
0.015905327154315495,0.2571203631680038,0.9458433655160567
0.01689598039509505,0.25668623582028594,0.9459226687887995
0.01783415579626877,0.25618167082484977,0.9460165141435065
0.018684587744709193,0.25562287671751127,0.9461228301189066
0.01941492292910955,0.25502738741845016,0.9462390120841762
0.019996988834800233,0.2544134445871588,0.9463620050208116
0.020407864995176977,0.2537993612048484,0.9464884098921083
0.020630714225654108,0.25320289278263053,0.9466146083616411
0.02065534316267756,0.2526406418200113,0.9467368999337422
0.020478474695603474,0.2521275190723526,0.9468516452561383
0.020103728636073168,0.2516762820061827,0.9469554092974093
0.019541320524517458,0.2512971667593912,0.9470450983336092
0.018807501148085746,0.2509976252453,0.9471180850978591
0.01792377051025826,0.2507821740257437,0.9471723170241951
0.01691590911013446,0.2506523565046974,0.9472064032275417
0.015812876045537435,0.2506068151164878,0.9472196766940099
0.014645627390568005,0.25064146572538226,0.947212229105939
0.013445909427433818,0.25074976260198717,0.9471849167888402
0.012245079715996733,0.2509230392395871,0.9471393374265269
0.011073004897906656,0.2511509080187993,0.947077778413003
0.009957077917421737,0.25142170037384376,0.9470031389430047
0.008921389452274778,0.25172292866304546,0.9469188291193865
0.007986079294231577,0.2520417513571068,0.9468286503976847
0.007166883728064805,0.25236542434322157,0.9467366625195065
0.006474885145153511,0.2526817229740299,0.9466470426412826
